o,d,dis
104,59,5630.406853
104,47,5651.363161
104,6,5657.15855
104,102,5695.230173
104,120,5785.927431
104,89,5959.051951
104,69,6226.485385
104,101,6331.194263
104,61,6391.837033
104,90,6477.906145
104,100,6652.435988
104,117,6715.53737
104,77,7050.863629
104,5,7280.532758
104,44,7422.620294
104,49,7524.878538
104,41,7558.646378
104,42,7578.298912
104,76,7597.63041
104,125,7610.017207
104,83,7816.928591
104,87,7930.64173
104,105,7952.395544
104,62,8046.595552
104,96,8057.146792
104,80,8087.739962
104,58,8174.679331
104,64,8187.863163
104,45,8244.871415
104,36,8784.978758
104,53,9037.933768
104,39,9099.582611
104,12,9100.132403
104,51,9111.124109
104,52,9119.569597
104,50,9295.198817
104,46,9298.315175
104,24,9547.755905
104,60,9618.753275
104,81,9749.52945
104,114,9901.722474
104,95,10084.32321
104,57,10176.36324
104,34,10215.83399
104,86,10240.01631
104,70,10399.02073
104,113,10427.17683
104,115,10432.17218
104,91,10439.34171
104,37,10456.66853
104,93,10496.41625
104,17,10731.39805
104,1,11250.86683
104,35,11341.00567
104,88,11508.72459
104,19,11602.39011
104,79,11618.02731
104,116,11627.58091
104,20,11665.2215
104,118,11999.21934
104,14,12215.09315
104,7,12215.18945
104,21,12225.26388
104,22,12229.93679
104,33,12240.8569
104,63,12297.2392
104,16,12372.19333
104,15,12428.70342
104,98,12653.20492
104,18,12729.96324
104,23,12811.02249
104,11,12909.46895
104,82,13116.52148
104,8,13680.69741
104,92,13790.24718
104,2,14013.88989
104,4,14366.04678
104,111,14408.45901
104,67,15233.52682
104,26,15287.69708
104,13,15403.91561
104,27,15536.62557
104,68,15541.77863
104,54,15586.87039
104,110,16040.94625
104,32,16322.2194
104,71,16488.90667
104,94,16586.64318
104,30,16749.96317
104,31,16859.56192
104,112,17310.95405
104,56,17728.70338
104,28,19003.4866
104,29,19409.85795
104,65,19549.09261
104,25,20494.13371
104,66,21302.36251
104,3,21580.73353
105,105,0.0
105,64,1354.789479
105,49,1379.526851
105,52,1454.339565
105,51,1512.625809
105,76,1559.325809
105,50,1657.367657
105,53,1899.338676
105,48,2927.300874
105,46,3048.351005
105,45,3213.77499
105,44,3707.690863
105,83,4827.692006
105,42,5066.321685
105,41,5085.974219
105,55,5350.507999
105,39,5508.534253
105,37,5884.816715
105,118,6282.941333
105,14,6498.81515
105,84,6670.595766
105,116,7032.153459
105,79,7314.960511
105,78,7426.107668
105,21,7560.941357
105,22,7565.614261
105,117,7785.356391
105,104,7952.395544
105,119,8079.218952
105,72,8131.13942
105,85,8286.987751
105,115,8416.773649
105,113,8421.768997
105,114,8459.632374
105,82,8594.507032
105,4,8662.390139
105,108,8672.005479
105,35,8759.034171
105,36,8929.743484
105,107,9039.571988
105,43,9371.584475
105,81,9374.353766
105,75,9440.914601
105,13,9690.128066
105,24,9832.108751
105,68,9838.121988
105,10,10226.06121
105,9,10299.33771
105,97,10386.37335
105,38,10488.42103
105,74,10554.10848
105,124,10742.96733
105,80,10810.66551
105,63,10868.56301
105,69,10869.74018
105,7,10950.61276
105,106,11021.62566
105,123,11049.28945
105,90,11121.16094
105,122,11123.78047
105,61,11129.03145
105,121,11134.44498
105,89,11206.53995
105,67,11459.42906
105,87,11624.2154
105,40,11732.08697
105,59,11912.18082
105,6,11938.93252
105,109,11951.50133
105,99,11994.84256
105,73,12161.17757
105,47,12370.98327
105,103,12631.77064
105,101,13057.48632
105,102,13135.28075
105,120,13225.978
105,62,13365.82106
105,100,13372.0561
105,77,14065.46392
105,34,14181.7721
105,96,14238.68782
105,125,14251.98804
105,5,14686.99513
105,12,14691.47432
105,58,14765.32104
105,1,14887.8337
105,60,15579.59844
105,86,15600.43804
105,95,16268.03625
105,70,16580.56175
105,91,16620.88274
105,93,16680.1293
105,57,16818.33408
105,29,17624.54907
105,88,17679.49057
105,17,18084.81449
105,20,18098.19456
105,33,18129.21066
105,19,18244.36095
105,27,18342.66381
105,23,18747.65906
105,15,18751.61058
105,16,18815.27028
105,8,18955.8892
105,98,18965.08421
105,26,19443.98034
105,11,19500.11066
105,18,19885.34281
105,92,20068.30682
105,2,20088.51821
105,111,20404.76144
105,30,22258.21812
105,31,22367.81687
105,32,22396.84771
105,110,22631.58796
105,112,22819.209
105,54,22993.33276
105,94,23031.60855
105,71,23215.19873
105,28,24122.56101
105,56,24379.2798
105,65,24668.16701
105,25,27084.77542
105,66,27376.99082
105,3,27804.25692
106,106,0.0
106,124,1267.829178
106,121,2062.835263
106,122,2073.499767
106,123,2117.19327
106,109,2505.793564
106,107,2631.829185
106,75,2799.134309
106,59,3034.327224
106,6,3061.078921
106,108,3072.457862
106,73,3236.170136
106,78,3595.517994
106,74,3854.776881
106,58,3975.855974
106,125,4018.55239
106,102,4185.341245
106,120,4276.038503
106,77,4404.902841
106,103,4409.630292
106,104,4484.402592
106,119,4611.225999
106,85,5006.300396
106,72,5047.653624
106,47,5399.944693
106,60,5455.930362
106,61,5524.272829
106,99,5672.049572
106,55,5686.368054
106,5,5737.055633
106,101,6079.775796
106,100,6081.798006
106,57,6584.898426
106,97,6669.658018
106,62,6717.74909
106,43,7182.144563
106,20,7232.952984
106,40,7236.97015
106,19,8010.925292
106,96,8183.622442
106,84,8472.561471
106,23,8511.223972
106,48,8724.029087
106,11,8827.799875
106,17,9187.920925
106,38,9336.493379
106,24,9401.910769
106,89,9525.060238
106,18,9651.907158
106,49,9675.469769
106,9,9688.672436
106,10,9761.948936
106,111,9990.867849
106,8,10132.24335
106,95,10135.6587
106,93,10502.95131
106,70,10527.99796
106,76,10647.16138
106,91,10683.53639
106,69,10687.56195
106,90,10938.98271
106,12,11007.35051
106,105,11021.62566
106,117,11121.98961
106,52,11327.85993
106,51,11386.14617
106,50,11503.48915
106,44,11791.14949
106,64,11886.79758
106,41,11928.4806
106,53,11932.72259
106,42,11948.13313
106,110,11959.27717
106,88,11991.05219
106,7,12069.34432
106,16,12081.84951
106,15,12139.95312
106,26,12150.91134
106,63,12151.39407
106,83,12186.76281
106,87,12205.00013
106,21,12326.21657
106,22,12330.88948
106,98,12364.45461
106,45,12543.48278
106,80,12548.81652
106,33,12694.06813
106,36,13191.431
106,39,13469.41683
106,92,13501.49688
106,46,13580.23457
106,86,13663.57235
106,34,13997.32143
106,54,14043.39326
106,56,14145.84415
106,81,14155.98169
106,27,14185.38841
106,114,14308.17471
106,2,14450.21241
106,113,14833.62907
106,115,14838.62442
106,37,14863.12077
106,1,15502.65098
106,71,15534.44738
106,35,15747.45791
106,79,16024.47955
106,116,16034.03315
106,94,16227.60443
106,118,16290.97986
106,25,16412.46464
106,14,16506.85368
106,32,16758.54192
106,30,17392.42974
106,31,17502.02849
106,82,17522.97372
106,112,17953.42062
106,4,18664.76396
106,67,19639.97906
106,13,19695.67614
106,68,19840.49581
106,28,20850.90234
106,65,21061.72922
106,3,21291.98322
106,66,21738.68503
106,29,23684.21635
107,107,0.0
107,108,453.0113952
107,78,1674.828082
107,106,2631.829185
107,109,3021.939752
107,59,3024.444917
107,6,3051.196614
107,104,3133.163564
107,119,3259.986971
107,61,3696.719347
107,55,3765.678143
107,124,3889.611349
107,75,4042.045236
107,85,4273.429128
107,72,4311.875816
107,121,4684.617434
107,122,4695.281938
107,123,4710.227254
107,74,5164.289732
107,62,5403.88721
107,73,5837.407916
107,58,5842.443372
107,125,6367.240903
107,43,6454.658785
107,102,6591.235031
107,120,6681.932289
107,84,6688.938342
107,77,6769.05973
107,48,6803.339175
107,103,6818.519788
107,24,6864.307244
107,60,7012.79134
107,97,7238.030584
107,49,7754.779857
107,47,7847.74234
107,5,8142.949418
107,99,8213.564715
107,40,8303.218392
107,38,8374.096597
107,100,8487.691791
107,101,8519.14708
107,9,8534.504699
107,10,8607.781199
107,76,8665.107703
107,89,8797.57446
107,57,8933.586939
107,105,9039.571988
107,20,9099.540382
107,117,9338.366479
107,52,9345.806255
107,69,9359.648949
107,51,9404.0925
107,50,9515.798119
107,7,9531.740793
107,90,9611.069708
107,63,9613.790541
107,21,9694.387388
107,22,9699.060292
107,44,9937.641531
107,53,9945.031555
107,64,9966.107668
107,41,10144.85747
107,42,10164.51
107,23,10205.06056
107,19,10359.61381
107,83,10403.13968
107,45,10622.79287
107,96,10635.37784
107,11,10694.38727
107,80,10864.08512
107,87,11063.80529
107,8,11074.73547
107,36,11407.80787
107,17,11593.81471
107,46,11659.54466
107,39,11685.7937
107,12,11813.6446
107,111,11857.45525
107,18,12015.50747
107,81,12372.35856
107,114,12524.55158
107,95,12541.55248
107,26,12681.73514
107,27,12893.91723
107,93,12908.84509
107,70,12933.89175
107,86,12953.52851
107,113,13050.00594
107,115,13055.00129
107,37,13079.49764
107,91,13089.43017
107,34,13272.89942
107,110,13825.86457
107,35,13963.83478
107,88,14222.23679
107,79,14240.85642
107,116,14250.41002
107,118,14370.28995
107,1,14384.03039
107,16,14487.7433
107,15,14545.8469
107,14,14586.16377
107,98,14770.3484
107,33,14954.36909
107,82,15739.35059
107,92,15907.39066
107,54,16449.28705
107,56,16496.52885
107,2,16727.40209
107,4,16744.07405
107,13,17774.98622
107,67,17856.35593
107,68,17919.80589
107,71,17940.34116
107,25,18279.05204
107,94,18633.49821
107,32,19035.73159
107,30,19463.47536
107,31,19573.07411
107,112,20024.46624
107,28,21716.99879
107,65,22262.6048
107,29,22543.02151
107,3,23697.87701
107,66,24015.8747
108,108,0.0
108,107,453.0113952
108,78,1313.697732
108,106,3072.457862
108,104,3106.656612
108,119,3233.48002
108,55,3404.547792
108,109,3466.696314
108,59,3468.218455
108,6,3494.970153
108,61,3703.966396
108,72,4285.368864
108,85,4305.381698
108,124,4325.139453
108,75,4474.010828
108,121,5120.145537
108,122,5130.810041
108,123,5142.192846
108,74,5596.255324
108,62,5809.972811
108,73,6269.373508
108,58,6295.454768
108,48,6442.208824
108,84,6662.43139
108,43,6737.992273
108,125,6807.86958
108,24,6857.268352
108,102,7031.863707
108,120,7122.560965
108,77,7209.688406
108,103,7259.148464
108,49,7388.61607
108,60,7457.547902
108,97,7521.364073
108,47,8288.371016
108,76,8297.541194
108,38,8347.589645
108,9,8507.997748
108,99,8565.319158
108,10,8581.274248
108,5,8583.578094
108,40,8586.55188
108,105,8672.005479
108,100,8928.320467
108,101,8959.775756
108,52,8978.239746
108,51,9036.52599
108,89,9065.708563
108,50,9153.868967
108,117,9311.859528
108,69,9333.141997
108,21,9342.306105
108,22,9346.979009
108,57,9374.215616
108,7,9524.701902
108,20,9552.551777
108,44,9576.51118
108,53,9583.102403
108,90,9584.562757
108,64,9604.977317
108,63,9606.751649
108,41,10036.51825
108,42,10056.17078
108,45,10261.66252
108,83,10294.80046
108,23,10649.81712
108,19,10800.24248
108,80,10837.57817
108,87,11037.29834
108,96,11053.99247
108,11,11147.39867
108,46,11298.41431
108,36,11381.30092
108,39,11393.20112
108,8,11519.49204
108,17,12034.44339
108,12,12096.97808
108,111,12306.9195
108,81,12345.85161
108,18,12456.13615
108,114,12498.04463
108,37,12912.96063
108,95,12982.18116
108,113,13023.49899
108,115,13028.49434
108,26,13126.4917
108,86,13236.86199
108,27,13300.00283
108,34,13322.4906
108,93,13349.47377
108,70,13374.52042
108,91,13436.18739
108,35,13937.32783
108,118,14009.1596
108,116,14073.64412
108,79,14214.34947
108,14,14225.03342
108,110,14278.87597
108,1,14357.52344
108,88,14505.57027
108,16,14928.37197
108,15,14986.47558
108,98,15210.97707
108,33,15237.70258
108,82,15635.99769
108,92,16348.01934
108,4,16382.94369
108,54,16889.91572
108,56,16937.15752
108,2,17010.73558
108,13,17413.85587
108,68,17558.67554
108,67,17829.84898
108,71,18380.96984
108,25,18732.06343
108,94,19074.12689
108,32,19319.06508
108,30,19746.80885
108,31,19856.4076
108,112,20307.79973
108,28,22000.33228
108,29,22516.51456
108,65,22545.93829
108,3,24138.50569
108,66,24299.20819
109,109,0.0
109,59,665.3457129
109,6,692.0974105
109,106,2505.793564
109,107,3021.939752
109,61,3155.291318
109,108,3466.696314
109,124,3773.622742
109,58,3904.542624
109,60,3999.802672
109,75,4002.599284
109,62,4235.584223
109,121,4568.628827
109,122,4579.293331
109,123,4613.790297
109,78,4689.754913
109,74,5124.84378
109,104,5627.901687
109,73,5716.809539
109,119,5754.725095
109,85,6150.963483
109,125,6151.594422
109,72,6192.316711
109,102,6377.04099
109,120,6467.738248
109,77,6553.524102
109,103,6604.325747
109,55,6730.787901
109,20,7037.294766
109,23,7192.071889
109,24,7342.224899
109,57,7434.166431
109,47,7633.548299
109,5,7928.755377
109,97,7939.724917
109,8,8061.746808
109,99,8152.688974
109,100,8273.49775
109,11,8301.724705
109,101,8304.953039
109,43,8327.753722
109,40,8507.037049
109,111,8849.174267
109,84,9616.060566
109,26,9668.746473
109,48,9768.448933
109,19,9779.219591
109,7,10009.65845
109,63,10091.7082
109,96,10421.1838
109,38,10482.10254
109,49,10668.11192
109,89,10670.6694
109,9,10834.2816
109,10,10907.5581
109,21,11018.73157
109,22,11023.40447
109,17,11379.62067
109,110,11384.44144
109,76,11577.03705
109,27,11703.22355
109,18,11799.86099
109,69,11832.22503
109,105,11951.50133
109,90,12083.64579
109,52,12257.7356
109,117,12265.4887
109,12,12277.41741
109,51,12316.02184
109,95,12327.35844
109,50,12427.20456
109,93,12694.65105
109,70,12719.69771
109,53,12856.43799
109,91,12875.23613
109,44,12902.75129
109,64,12931.21743
109,41,13071.97969
109,42,13091.63223
109,83,13330.26191
109,87,13350.60929
109,45,13587.90263
109,80,13693.47961
109,88,14227.88902
109,16,14273.54925
109,15,14331.65286
109,36,14334.93009
109,98,14556.15436
109,39,14612.91593
109,46,14624.65442
109,86,14809.18151
109,33,14934.13535
109,34,15142.93059
109,81,15299.48078
109,114,15451.67381
109,92,15693.19662
109,25,15837.6289
109,113,15977.12817
109,115,15982.12352
109,37,16006.61987
109,54,16235.093
109,56,16280.88237
109,1,16648.26014
109,2,16690.27964
109,35,16890.95701
109,79,17167.97865
109,116,17177.53225
109,118,17335.39971
109,14,17551.27353
109,71,17726.14712
109,94,18419.30417
109,82,18666.47282
109,32,18998.60914
109,30,19681.59684
109,4,19709.1838
109,31,19791.19559
109,112,20240.07771
109,13,20740.09598
109,67,20783.47816
109,68,20884.91565
109,28,22210.52427
109,65,22756.13028
109,3,23483.68297
109,66,23978.75225
109,29,24829.82551
110,110,0.0
110,11,3273.208135
110,111,4618.085202
110,20,4834.768643
110,25,5111.799832
110,18,5416.998086
110,19,5556.309322
110,57,6130.831161
110,23,6383.167408
110,56,7196.271911
110,17,7961.595939
110,60,7975.527108
110,54,8419.235823
110,58,8459.142621
110,125,8535.237806
110,77,9486.765441
110,5,10138.26636
110,16,10174.88015
110,15,10238.53986
110,98,10398.37106
110,71,10468.12132
110,8,10856.3692
110,92,10883.72883
110,120,11002.66563
110,102,11093.36289
110,109,11384.44144
110,6,11516.51611
110,59,11543.26781
110,94,11564.069
110,61,11849.23902
110,121,11929.5711
110,122,11940.2356
110,106,11959.27717
110,124,11986.07026
110,123,12014.72663
110,100,12058.4891
110,62,12128.78334
110,103,12155.76316
110,101,12238.80736
110,73,12567.88429
110,93,12615.55605
110,95,12832.07116
110,70,12872.52527
110,47,13197.89249
110,91,13642.52194
110,107,13825.86457
110,74,14181.29666
110,96,14202.23518
110,108,14278.87597
110,75,14305.87
110,24,14903.43233
110,99,14906.23505
110,78,15205.48029
110,26,15369.64585
110,104,16040.94625
110,88,16121.64205
110,119,16167.76965
110,85,16562.53614
110,72,16603.88937
110,3,16768.33404
110,55,17296.33035
110,40,17591.41783
110,97,17903.67134
110,2,18040.61827
110,32,18128.51778
110,7,18144.53163
110,63,18226.58138
110,27,18347.97362
110,43,18550.03535
110,84,20029.10512
110,33,20053.671
110,48,20333.99138
110,21,20405.45946
110,22,20410.13236
110,38,20644.78166
110,89,20787.2227
110,9,20998.87032
110,10,21072.14682
110,49,21285.43206
110,12,21654.53396
110,69,22054.28899
110,76,22257.12367
110,90,22305.70975
110,105,22631.58796
110,117,22678.53326
110,52,22937.82222
110,51,22996.10847
110,50,23113.45144
110,44,23347.69315
110,41,23485.02425
110,64,23496.75987
110,42,23504.67679
110,87,23515.19801
110,53,23542.68488
110,83,23743.30647
110,66,23743.34591
110,80,23915.54357
110,45,24153.44508
110,86,24595.84465
110,36,24747.97465
110,34,24949.95864
110,39,25025.96049
110,46,25190.19687
110,81,25712.52534
110,30,25792.32274
110,31,25808.77589
110,114,25864.71837
110,113,26390.17273
110,115,26395.16807
110,37,26419.66442
110,1,26802.6142
110,112,26952.39255
110,35,27304.00157
110,79,27581.0232
110,116,27590.5768
110,118,27900.94216
110,14,28116.81598
110,82,29079.51737
110,28,29655.30438
110,65,29866.13126
110,4,30274.72625
110,67,31196.52271
110,13,31305.63843
110,68,31450.4581
110,29,34987.73918
111,111,0.0
111,23,2703.702931
111,11,2797.494442
111,20,2877.334016
111,57,4498.343929
111,110,4618.085202
111,60,5109.578516
111,19,5373.069457
111,58,6441.530895
111,125,6902.750573
111,8,7177.761779
111,77,7854.278209
111,17,7990.910188
111,18,8028.136926
111,62,8048.48065
111,5,8542.236082
111,109,8849.174267
111,25,8918.222418
111,6,8981.248942
111,59,9008.000639
111,61,9288.681998
111,120,9370.178399
111,102,9460.875657
111,106,9990.867849
111,121,10297.08387
111,122,10307.74837
111,124,10353.58303
111,123,10382.23939
111,100,10493.70893
111,103,10523.27592
111,101,10674.0272
111,73,10935.39706
111,93,11190.889
111,24,11232.09163
111,16,11361.62547
111,95,11406.58747
111,15,11425.28517
111,70,11502.98381
111,47,11565.40526
111,26,11691.03843
111,56,11721.46776
111,98,11766.66786
111,107,11857.45525
111,108,12306.9195
111,91,12387.35557
111,54,12492.42894
111,74,12548.80943
111,96,12646.27798
111,75,12673.38276
111,92,12826.98519
111,99,13273.74782
111,78,13528.09712
111,104,14408.45901
111,71,14436.36345
111,7,14473.19093
111,119,14535.28242
111,63,14555.24068
111,27,14676.63292
111,85,14930.04891
111,72,14971.40214
111,88,15018.01384
111,94,15380.82163
111,55,15571.01108
111,40,15958.93059
111,97,16271.18411
111,21,16734.11876
111,22,16738.79166
111,43,16917.54812
111,2,16991.43541
111,32,17951.61683
111,84,18396.61789
111,48,18554.71851
111,33,18640.03623
111,38,19012.29443
111,49,19121.48454
111,89,19154.73546
111,9,19366.38308
111,10,19439.65958
111,12,20022.04673
111,76,20030.29715
111,105,20404.76144
111,69,20421.80176
111,3,20585.08667
111,90,20673.22252
111,52,20701.65102
111,51,20759.93727
111,50,20864.95382
111,117,21046.04603
111,53,21294.18726
111,64,21692.82224
111,44,21715.20591
111,41,21852.53702
111,42,21872.18955
111,87,21882.71078
111,83,22110.81923
111,80,22283.05634
111,45,22415.22683
111,86,22963.35741
111,36,23115.48742
111,34,23317.47141
111,46,23386.25923
111,39,23393.47325
111,66,23861.38387
111,81,24080.03811
111,114,24232.23113
111,30,24370.23304
111,31,24479.83179
111,113,24757.68549
111,115,24762.68084
111,37,24787.17719
111,1,25170.12696
111,112,25477.84576
111,35,25671.51433
111,79,25948.53597
111,116,25958.08957
111,118,26147.23345
111,14,26363.10727
111,82,27447.03014
111,28,28381.61241
111,4,28526.68226
111,65,28592.43929
111,13,29554.42019
111,67,29564.03548
111,68,29702.41411
111,29,33355.25195
112,112,0.0
112,30,1301.059276
112,31,1334.895348
112,28,2912.706313
112,65,3123.533197
112,33,7035.628212
112,86,7383.604416
112,66,7880.355622
112,1,8521.390711
112,12,9080.609817
112,34,9219.506317
112,32,9429.198094
112,2,9715.551791
112,88,11435.57954
112,29,11681.99758
112,89,11747.71023
112,40,11801.3251
112,87,11943.92371
112,99,12283.4787
112,38,12330.78797
112,90,12600.3091
112,69,12851.72986
112,80,12896.42232
112,97,13058.97293
112,96,13151.72026
112,9,13579.33312
112,10,13652.60962
112,91,13803.5801
112,47,13970.41987
112,43,14067.04092
112,81,14144.72775
112,35,14230.6351
112,36,14239.47127
112,70,14548.7409
112,95,14579.20428
112,73,14719.35814
112,93,14841.7453
112,103,14962.74658
112,67,15007.08111
112,113,15015.10867
112,115,15020.10402
112,114,15086.20301
112,101,15107.22536
112,100,15170.03721
112,74,15342.65265
